word	nodeType	synsetCount	unit
elegant	ADJ	3	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
young	ADJ	14	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
fun	ADJ	4	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
wonderful	ADJ	1	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
skilled	ADJ	1	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
beautiful	ADJ	2	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
little	ADJ	10	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
good	ADJ	27	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
only	ADJ	9	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
efficient	ADJ	2	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
little	ADJ	10	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
left	ADJ	24	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
second	ADJ	15	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
least	ADJ	3	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
right	ADJ	36	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
sorry	ADJ	4	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
shallow	ADJ	6	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
current	ADJ	4	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
fast	ADJ	15	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
cold	ADJ	16	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
warm	ADJ	13	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
hungry	ADJ	2	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
wet	ADJ	9	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
fancy	ADJ	6	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
own	ADJ	2	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
good	ADJ	27	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
right	ADJ	36	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
bad	ADJ	17	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
own	ADJ	2	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
delicious	ADJ	3	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
super	ADJ	5	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
yummy	ADJ	1	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
good	ADJ	27	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
other	ADJ	4	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
amazing	ADJ	4	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
young	ADJ	14	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
nice	ADJ	6	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
right	ADJ	36	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
idle	ADJ	10	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
new	ADJ	12	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
idle	ADJ	10	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
famous	ADJ	1	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
idle	ADJ	10	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
idle	ADJ	10	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
idle	ADJ	10	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
simple	ADJ	9	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
minded	ADJ	8	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
dry	ADJ	19	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
third	ADJ	8	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
tasty	ADJ	1	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
beautiful	ADJ	2	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
well	ADJ	22	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
commendable	ADJ	2	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
wonderful	ADJ	1	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
right	ADJ	36	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
cool	ADJ	11	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
particular	ADJ	9	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
okay	ADJ	4	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
wonderful	ADJ	1	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
serious	ADJ	6	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
possible	ADJ	4	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
good	ADJ	27	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
outer	ADJ	13	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
young	ADJ	14	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
lame	ADJ	5	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
beautiful	ADJ	2	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
beautiful	ADJ	2	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
big	ADJ	17	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
delicious	ADJ	3	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
sure	ADJ	10	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
healthy	ADJ	5	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
able	ADJ	4	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
elegant	ADJ	3	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
fun	ADJ	4	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
little	ADJ	10	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
elegant	ADJ	3	02x02_-_Bond_s_Strategy_to_Stay_Alive-Damian_s_Field_Research_Trip
original	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
hefty	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
good	ADJ	27	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
lovely	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
good	ADJ	27	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
next	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
aware	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
vulgar	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
Most	ADJ	5	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
underground	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
real	ADJ	13	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
old	ADJ	9	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
past	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
anti	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
-	ADJ	0	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
government	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
extremist	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
stupid	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
rid	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
public	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
own	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
same	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
sick	ADJ	9	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
third	ADJ	8	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
u-8	ADJ	0	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
fellow	ADJ	7	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
set	ADJ	45	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
central	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
12th	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
subject	ADJ	15	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
female	ADJ	5	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
notable	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
thorough	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
following	ADJ	30	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
set	ADJ	45	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
exhausted	ADJ	8	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
usual	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
unpaid	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
little	ADJ	10	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
more	ADJ	5	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
same	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
last	ADJ	21	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
sure	ADJ	10	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
firm	ADJ	14	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
right	ADJ	36	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
worthwhile	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
jealous	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
stingy	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
destitute	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
bad	ADJ	17	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
old	ADJ	9	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
little	ADJ	10	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
underground	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
dangerous	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
wrong	ADJ	13	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
well	ADJ	22	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
necessary	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
miserable	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
subject	ADJ	15	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
suspicious	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
ready	ADJ	8	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
hard	ADJ	22	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
indefensible	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
correct	ADJ	12	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
courteous	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
kind	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
pitiful	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
wrong	ADJ	13	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
pitiful	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
big	ADJ	17	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
good	ADJ	27	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
old	ADJ	9	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
happy	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
tough	ADJ	12	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
okay	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
safe	ADJ	7	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
nice	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
delicious	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
good	ADJ	27	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
sudden	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
elegant	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
sophisticated	ADJ	7	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
beloved	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
shiny	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
silver	ADJ	12	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
skilled	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
gentlemanly	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
cool	ADJ	11	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
cool	ADJ	11	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
clever	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
inevitable	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
hostile	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
ridiculous	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
same	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
same	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
more	ADJ	5	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
amazing	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
glad	ADJ	5	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
futile	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
beautiful	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
many	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
next	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
lovey	ADJ	0	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
gentlemanly	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
polar	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
entertaining	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
mysterious	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
polar	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
boring	ADJ	5	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
dictatorial	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
mere	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
fun	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
many	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
glad	ADJ	5	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
sure	ADJ	10	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
relieved	ADJ	13	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
good	ADJ	27	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
much	ADJ	7	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
late	ADJ	11	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
awake	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
sure	ADJ	10	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
late	ADJ	11	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
many	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
great	ADJ	7	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
mysterious	ADJ	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
exquisite	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
many	ADJ	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
smart	ADJ	9	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
original	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
other	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
female	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
identical	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
academic	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
decent	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
separate	ADJ	19	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
certain	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
laborious	ADJ	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
other	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
alone	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
right	ADJ	36	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
sure	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
classical	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
good	ADJ	27	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
available	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
idiot	ADJ	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
legendary	ADJ	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
former	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
royal	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
phantom	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
limited	ADJ	11	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
good	ADJ	27	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
true	ADJ	15	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
little	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
former	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
royal	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
delicious	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
desperate	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
desperate	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
new	ADJ	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
excited	ADJ	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
little	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
little	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
embarrassing	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
bad	ADJ	17	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
left	ADJ	24	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
fierce	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
next	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
last	ADJ	21	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
serious	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
simple	ADJ	9	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
same	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
little	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
old	ADJ	9	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
more	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
good	ADJ	27	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
right	ADJ	36	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
only	ADJ	9	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
little	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
adamant	ADJ	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
soft	ADJ	20	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
new	ADJ	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
close	ADJ	37	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
lame	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
stupid	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
dumb	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
lucky	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
close	ADJ	37	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
cool	ADJ	11	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
big	ADJ	17	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
right	ADJ	36	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
easy	ADJ	15	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
good	ADJ	27	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
dumb	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
same	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
alone	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
